"Notes"	"Year"	"Year Code"	"Month"	"Month Code"	"Weekday"	"Weekday Code"	Deaths	Population	Crude Rate
	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Friday"	"6"	419	Not Applicable	Not Applicable
	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Saturday"	"7"	318	Not Applicable	Not Applicable
	"2004"	"2004"	"Apr., 2004"	"2004/04"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2004"	"2004"	"May, 2004"	"2004/05"	"Sunday"	"1"	414	Not Applicable	Not Applicable
	"2004"	"2004"	"May, 2004"	"2004/05"	"Monday"	"2"	489	Not Applicable	Not Applicable
	"2004"	"2004"	"May, 2004"	"2004/05"	"Tuesday"	"3"	357	Not Applicable	Not Applicable
	"2004"	"2004"	"May, 2004"	"2004/05"	"Wednesday"	"4"	335	Not Applicable	Not Applicable
	"2004"	"2004"	"May, 2004"	"2004/05"	"Thursday"	"5"	325	Not Applicable	Not Applicable
	"2004"	"2004"	"May, 2004"	"2004/05"	"Friday"	"6"	348	Not Applicable	Not Applicable
	"2004"	"2004"	"May, 2004"	"2004/05"	"Saturday"	"7"	411	Not Applicable	Not Applicable
	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Sunday"	"1"	325	Not Applicable	Not Applicable
	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Monday"	"2"	389	Not Applicable	Not Applicable
	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Tuesday"	"3"	473	Not Applicable	Not Applicable
	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Wednesday"	"4"	420	Not Applicable	Not Applicable
	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Thursday"	"5"	342	Not Applicable	Not Applicable
	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Friday"	"6"	366	Not Applicable	Not Applicable
	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Saturday"	"7"	341	Not Applicable	Not Applicable
	"2004"	"2004"	"Jun., 2004"	"2004/06"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Sunday"	"1"	359	Not Applicable	Not Applicable
	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Monday"	"2"	431	Not Applicable	Not Applicable
	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Tuesday"	"3"	390	Not Applicable	Not Applicable
	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Wednesday"	"4"	374	Not Applicable	Not Applicable
	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Thursday"	"5"	432	Not Applicable	Not Applicable
	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Friday"	"6"	422	Not Applicable	Not Applicable
	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Saturday"	"7"	426	Not Applicable	Not Applicable
	"2004"	"2004"	"Jul., 2004"	"2004/07"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Sunday"	"1"	390	Not Applicable	Not Applicable
	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Monday"	"2"	499	Not Applicable	Not Applicable
	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Tuesday"	"3"	445	Not Applicable	Not Applicable
	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Wednesday"	"4"	341	Not Applicable	Not Applicable
	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Thursday"	"5"	320	Not Applicable	Not Applicable
	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Friday"	"6"	356	Not Applicable	Not Applicable
	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Saturday"	"7"	316	Not Applicable	Not Applicable
	"2004"	"2004"	"Aug., 2004"	"2004/08"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Sunday"	"1"	374	Not Applicable	Not Applicable
	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Monday"	"2"	365	Not Applicable	Not Applicable
	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Tuesday"	"3"	374	Not Applicable	Not Applicable
	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Wednesday"	"4"	458	Not Applicable	Not Applicable
	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Thursday"	"5"	419	Not Applicable	Not Applicable
	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Friday"	"6"	317	Not Applicable	Not Applicable
	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Saturday"	"7"	319	Not Applicable	Not Applicable
	"2004"	"2004"	"Sep., 2004"	"2004/09"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Sunday"	"1"	437	Not Applicable	Not Applicable
	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Monday"	"2"	391	Not Applicable	Not Applicable
	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Tuesday"	"3"	387	Not Applicable	Not Applicable
	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Wednesday"	"4"	311	Not Applicable	Not Applicable
	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Thursday"	"5"	338	Not Applicable	Not Applicable
	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Friday"	"6"	396	Not Applicable	Not Applicable
	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Saturday"	"7"	421	Not Applicable	Not Applicable
	"2004"	"2004"	"Oct., 2004"	"2004/10"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Sunday"	"1"	315	Not Applicable	Not Applicable
	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Monday"	"2"	509	Not Applicable	Not Applicable
	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Tuesday"	"3"	432	Not Applicable	Not Applicable
	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Wednesday"	"4"	339	Not Applicable	Not Applicable
	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Thursday"	"5"	341	Not Applicable	Not Applicable
	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Friday"	"6"	297	Not Applicable	Not Applicable
	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Saturday"	"7"	318	Not Applicable	Not Applicable
	"2004"	"2004"	"Nov., 2004"	"2004/11"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Sunday"	"1"	271	Not Applicable	Not Applicable
	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Monday"	"2"	313	Not Applicable	Not Applicable
	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Tuesday"	"3"	362	Not Applicable	Not Applicable
	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Wednesday"	"4"	389	Not Applicable	Not Applicable
	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Thursday"	"5"	363	Not Applicable	Not Applicable
	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Friday"	"6"	415	Not Applicable	Not Applicable
	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Saturday"	"7"	265	Not Applicable	Not Applicable
	"2004"	"2004"	"Dec., 2004"	"2004/12"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Sunday"	"1"	381	Not Applicable	Not Applicable
	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Monday"	"2"	465	Not Applicable	Not Applicable
	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Tuesday"	"3"	352	Not Applicable	Not Applicable
	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Wednesday"	"4"	335	Not Applicable	Not Applicable
	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Thursday"	"5"	350	Not Applicable	Not Applicable
	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Friday"	"6"	322	Not Applicable	Not Applicable
	"2005"	"2005"	"Jan., 2005"	"2005/01"	"Saturday"	"7"	394	Not Applicable	Not Applicable
	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Sunday"	"1"	323	Not Applicable	Not Applicable
	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Monday"	"2"	388	Not Applicable	Not Applicable
	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Tuesday"	"3"	380	Not Applicable	Not Applicable
	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Wednesday"	"4"	343	Not Applicable	Not Applicable
	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Thursday"	"5"	322	Not Applicable	Not Applicable
	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Friday"	"6"	312	Not Applicable	Not Applicable
	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Saturday"	"7"	286	Not Applicable	Not Applicable
	"2005"	"2005"	"Feb., 2005"	"2005/02"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Sunday"	"1"	368	Not Applicable	Not Applicable
	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Monday"	"2"	391	Not Applicable	Not Applicable
	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Tuesday"	"3"	469	Not Applicable	Not Applicable
	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Wednesday"	"4"	418	Not Applicable	Not Applicable
	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Thursday"	"5"	406	Not Applicable	Not Applicable
	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Friday"	"6"	356	Not Applicable	Not Applicable
	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Saturday"	"7"	317	Not Applicable	Not Applicable
	"2005"	"2005"	"Mar., 2005"	"2005/03"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Sunday"	"1"	377	Not Applicable	Not Applicable
	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Monday"	"2"	393	Not Applicable	Not Applicable
	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Tuesday"	"3"	387	Not Applicable	Not Applicable
	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Wednesday"	"4"	353	Not Applicable	Not Applicable
	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Thursday"	"5"	339	Not Applicable	Not Applicable
	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Friday"	"6"	423	Not Applicable	Not Applicable
	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Saturday"	"7"	428	Not Applicable	Not Applicable
	"2005"	"2005"	"Apr., 2005"	"2005/04"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"May, 2005"	"2005/05"	"Sunday"	"1"	394	Not Applicable	Not Applicable
	"2005"	"2005"	"May, 2005"	"2005/05"	"Monday"	"2"	504	Not Applicable	Not Applicable
	"2005"	"2005"	"May, 2005"	"2005/05"	"Tuesday"	"3"	476	Not Applicable	Not Applicable
	"2005"	"2005"	"May, 2005"	"2005/05"	"Wednesday"	"4"	370	Not Applicable	Not Applicable
	"2005"	"2005"	"May, 2005"	"2005/05"	"Thursday"	"5"	361	Not Applicable	Not Applicable
	"2005"	"2005"	"May, 2005"	"2005/05"	"Friday"	"6"	352	Not Applicable	Not Applicable
	"2005"	"2005"	"May, 2005"	"2005/05"	"Saturday"	"7"	359	Not Applicable	Not Applicable
	"2005"	"2005"	"May, 2005"	"2005/05"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Sunday"	"1"	373	Not Applicable	Not Applicable
	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Monday"	"2"	414	Not Applicable	Not Applicable
	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Tuesday"	"3"	370	Not Applicable	Not Applicable
	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Wednesday"	"4"	432	Not Applicable	Not Applicable
	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Thursday"	"5"	421	Not Applicable	Not Applicable
	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Friday"	"6"	350	Not Applicable	Not Applicable
	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Saturday"	"7"	320	Not Applicable	Not Applicable
	"2005"	"2005"	"Jun., 2005"	"2005/06"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Sunday"	"1"	473	Not Applicable	Not Applicable
	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Monday"	"2"	382	Not Applicable	Not Applicable
	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Tuesday"	"3"	372	Not Applicable	Not Applicable
	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Wednesday"	"4"	364	Not Applicable	Not Applicable
	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Thursday"	"5"	319	Not Applicable	Not Applicable
	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Friday"	"6"	435	Not Applicable	Not Applicable
	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Saturday"	"7"	429	Not Applicable	Not Applicable
	"2005"	"2005"	"Jul., 2005"	"2005/07"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Sunday"	"1"	337	Not Applicable	Not Applicable
	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Monday"	"2"	471	Not Applicable	Not Applicable
	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Tuesday"	"3"	485	Not Applicable	Not Applicable
	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Wednesday"	"4"	417	Not Applicable	Not Applicable
	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Thursday"	"5"	344	Not Applicable	Not Applicable
	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Friday"	"6"	320	Not Applicable	Not Applicable
	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Saturday"	"7"	298	Not Applicable	Not Applicable
	"2005"	"2005"	"Aug., 2005"	"2005/08"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Sunday"	"1"	342	Not Applicable	Not Applicable
	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Monday"	"2"	402	Not Applicable	Not Applicable
	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Tuesday"	"3"	404	Not Applicable	Not Applicable
	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Wednesday"	"4"	344	Not Applicable	Not Applicable
	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Thursday"	"5"	440	Not Applicable	Not Applicable
	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Friday"	"6"	418	Not Applicable	Not Applicable
	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Saturday"	"7"	339	Not Applicable	Not Applicable
	"2005"	"2005"	"Sep., 2005"	"2005/09"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Sunday"	"1"	421	Not Applicable	Not Applicable
	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Monday"	"2"	466	Not Applicable	Not Applicable
	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Tuesday"	"3"	369	Not Applicable	Not Applicable
	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Wednesday"	"4"	361	Not Applicable	Not Applicable
	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Thursday"	"5"	328	Not Applicable	Not Applicable
	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Friday"	"6"	336	Not Applicable	Not Applicable
	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Saturday"	"7"	353	Not Applicable	Not Applicable
	"2005"	"2005"	"Oct., 2005"	"2005/10"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Sunday"	"1"	323	Not Applicable	Not Applicable
	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Monday"	"2"	357	Not Applicable	Not Applicable
	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Tuesday"	"3"	434	Not Applicable	Not Applicable
	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Wednesday"	"4"	425	Not Applicable	Not Applicable
	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Thursday"	"5"	332	Not Applicable	Not Applicable
	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Friday"	"6"	322	Not Applicable	Not Applicable
	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Saturday"	"7"	295	Not Applicable	Not Applicable
	"2005"	"2005"	"Nov., 2005"	"2005/11"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Sunday"	"1"	330	Not Applicable	Not Applicable
	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Monday"	"2"	355	Not Applicable	Not Applicable
	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Tuesday"	"3"	332	Not Applicable	Not Applicable
	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Wednesday"	"4"	313	Not Applicable	Not Applicable
	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Thursday"	"5"	384	Not Applicable	Not Applicable
	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Friday"	"6"	384	Not Applicable	Not Applicable
	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Saturday"	"7"	380	Not Applicable	Not Applicable
	"2005"	"2005"	"Dec., 2005"	"2005/12"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Sunday"	"1"	385	Not Applicable	Not Applicable
	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Monday"	"2"	475	Not Applicable	Not Applicable
	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Tuesday"	"3"	452	Not Applicable	Not Applicable
	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Wednesday"	"4"	349	Not Applicable	Not Applicable
	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Thursday"	"5"	338	Not Applicable	Not Applicable
	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Friday"	"6"	339	Not Applicable	Not Applicable
	"2006"	"2006"	"Jan., 2006"	"2006/01"	"Saturday"	"7"	292	Not Applicable	Not Applicable
	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Sunday"	"1"	289	Not Applicable	Not Applicable
	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Monday"	"2"	388	Not Applicable	Not Applicable
	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Tuesday"	"3"	388	Not Applicable	Not Applicable
	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Wednesday"	"4"	338	Not Applicable	Not Applicable
	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Thursday"	"5"	342	Not Applicable	Not Applicable
	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Friday"	"6"	313	Not Applicable	Not Applicable
	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Saturday"	"7"	287	Not Applicable	Not Applicable
	"2006"	"2006"	"Feb., 2006"	"2006/02"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Sunday"	"1"	312	Not Applicable	Not Applicable
	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Monday"	"2"	352	Not Applicable	Not Applicable
	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Tuesday"	"3"	400	Not Applicable	Not Applicable
	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Wednesday"	"4"	418	Not Applicable	Not Applicable
	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Thursday"	"5"	429	Not Applicable	Not Applicable
	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Friday"	"6"	429	Not Applicable	Not Applicable
	"2006"	"2006"	"Mar., 2006"	"2006/03"	"Saturday"	"7"	335	Not Applicable	Not Applicable
	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Sunday"	"1"	463	Not Applicable	Not Applicable
	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Monday"	"2"	395	Not Applicable	Not Applicable
	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Tuesday"	"3"	409	Not Applicable	Not Applicable
	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Wednesday"	"4"	358	Not Applicable	Not Applicable
	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Thursday"	"5"	370	Not Applicable	Not Applicable
	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Friday"	"6"	332	Not Applicable	Not Applicable
	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Saturday"	"7"	431	Not Applicable	Not Applicable
	"2006"	"2006"	"Apr., 2006"	"2006/04"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"May, 2006"	"2006/05"	"Sunday"	"1"	311	Not Applicable	Not Applicable
	"2006"	"2006"	"May, 2006"	"2006/05"	"Monday"	"2"	501	Not Applicable	Not Applicable
	"2006"	"2006"	"May, 2006"	"2006/05"	"Tuesday"	"3"	502	Not Applicable	Not Applicable
	"2006"	"2006"	"May, 2006"	"2006/05"	"Wednesday"	"4"	478	Not Applicable	Not Applicable
	"2006"	"2006"	"May, 2006"	"2006/05"	"Thursday"	"5"	358	Not Applicable	Not Applicable
	"2006"	"2006"	"May, 2006"	"2006/05"	"Friday"	"6"	365	Not Applicable	Not Applicable
	"2006"	"2006"	"May, 2006"	"2006/05"	"Saturday"	"7"	354	Not Applicable	Not Applicable
	"2006"	"2006"	"May, 2006"	"2006/05"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Sunday"	"1"	353	Not Applicable	Not Applicable
	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Monday"	"2"	428	Not Applicable	Not Applicable
	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Tuesday"	"3"	410	Not Applicable	Not Applicable
	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Wednesday"	"4"	371	Not Applicable	Not Applicable
	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Thursday"	"5"	449	Not Applicable	Not Applicable
	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Friday"	"6"	450	Not Applicable	Not Applicable
	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Saturday"	"7"	338	Not Applicable	Not Applicable
	"2006"	"2006"	"Jun., 2006"	"2006/06"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Sunday"	"1"	457	Not Applicable	Not Applicable
	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Monday"	"2"	503	Not Applicable	Not Applicable
	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Tuesday"	"3"	352	Not Applicable	Not Applicable
	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Wednesday"	"4"	412	Not Applicable	Not Applicable
	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Thursday"	"5"	384	Not Applicable	Not Applicable
	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Friday"	"6"	363	Not Applicable	Not Applicable
	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Saturday"	"7"	450	Not Applicable	Not Applicable
	"2006"	"2006"	"Jul., 2006"	"2006/07"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Sunday"	"1"	342	Not Applicable	Not Applicable
	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Monday"	"2"	367	Not Applicable	Not Applicable
	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Tuesday"	"3"	458	Not Applicable	Not Applicable
	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Wednesday"	"4"	449	Not Applicable	Not Applicable
	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Thursday"	"5"	434	Not Applicable	Not Applicable
	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Friday"	"6"	363	Not Applicable	Not Applicable
	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Saturday"	"7"	335	Not Applicable	Not Applicable
	"2006"	"2006"	"Aug., 2006"	"2006/08"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Sunday"	"1"	341	Not Applicable	Not Applicable
	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Monday"	"2"	360	Not Applicable	Not Applicable
	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Tuesday"	"3"	370	Not Applicable	Not Applicable
	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Wednesday"	"4"	367	Not Applicable	Not Applicable
	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Thursday"	"5"	341	Not Applicable	Not Applicable
	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Friday"	"6"	427	Not Applicable	Not Applicable
	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Saturday"	"7"	440	Not Applicable	Not Applicable
	"2006"	"2006"	"Sep., 2006"	"2006/09"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Sunday"	"1"	455	Not Applicable	Not Applicable
	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Monday"	"2"	519	Not Applicable	Not Applicable
	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Tuesday"	"3"	461	Not Applicable	Not Applicable
	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Wednesday"	"4"	346	Not Applicable	Not Applicable
	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Thursday"	"5"	356	Not Applicable	Not Applicable
	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Friday"	"6"	329	Not Applicable	Not Applicable
	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Saturday"	"7"	308	Not Applicable	Not Applicable
	"2006"	"2006"	"Oct., 2006"	"2006/10"	"Unknown"	"9"	0	Not Applicable	Not Applicable
	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Sunday"	"1"	327	Not Applicable	Not Applicable
	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Monday"	"2"	401	Not Applicable	Not Applicable
	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Tuesday"	"3"	371	Not Applicable	Not Applicable
	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Wednesday"	"4"	441	Not Applicable	Not Applicable
	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Thursday"	"5"	443	Not Applicable	Not Applicable
	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Friday"	"6"	329	Not Applicable	Not Applicable
	"2006"	"2006"	"Nov., 2006"	"2006/11"	"Saturday"	"7"	299	Not Applicable	Not Applicable
	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Sunday"	"1"	402	Not Applicable	Not Applicable
	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Monday"	"2"	343	Not Applicable	Not Applicable
	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Tuesday"	"3"	337	Not Applicable	Not Applicable
	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Wednesday"	"4"	344	Not Applicable	Not Applicable
	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Thursday"	"5"	337	Not Applicable	Not Applicable
	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Friday"	"6"	408	Not Applicable	Not Applicable
	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Saturday"	"7"	402	Not Applicable	Not Applicable
	"2006"	"2006"	"Dec., 2006"	"2006/12"	"Unknown"	"9"	0	Not Applicable	Not Applicable
